Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_Q
2024-01-01,10,Sant Martí,68,el Poblenou,215,374,2,3
2024-01-01,10,Sant Martí,68,el Poblenou,215,334,2,4
2024-01-01,10,Sant Martí,68,el Poblenou,215,366,2,5
2024-01-01,10,Sant Martí,68,el Poblenou,215,506,2,6
2024-01-01,10,Sant Martí,68,el Poblenou,215,506,2,7
2024-01-01,10,Sant Martí,68,el Poblenou,215,469,2,8
2024-01-01,10,Sant Martí,68,el Poblenou,215,607,2,9
2024-01-01,10,Sant Martí,68,el Poblenou,215,521,2,10
2024-01-01,10,Sant Martí,68,el Poblenou,215,468,2,11
2024-01-01,10,Sant Martí,68,el Poblenou,215,359,2,12
2024-01-01,10,Sant Martí,68,el Poblenou,215,289,2,13
2024-01-01,10,Sant Martí,68,el Poblenou,215,221,2,14
2024-01-01,10,Sant Martí,68,el Poblenou,215,187,2,15
2024-01-01,10,Sant Martí,68,el Poblenou,215,123,2,16
2024-01-01,10,Sant Martí,68,el Poblenou,215,93,2,17
2024-01-01,10,Sant Martí,68,el Poblenou,215,34,2,18
2024-01-01,10,Sant Martí,68,el Poblenou,215,12,2,19
2024-01-01,10,Sant Martí,68,el Poblenou,215,..,2,20
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,118,1,0
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,110,1,1
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,129,1,2
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,82,1,3
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,67,1,4
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,121,1,5
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,179,1,6
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,249,1,7
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,293,1,8
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,275,1,9
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,190,1,10
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,132,1,11
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,142,1,12
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,98,1,13
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,107,1,14
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,169,1,15
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,123,1,16
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,81,1,17
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,37,1,18
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,8,1,19
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,..,1,20
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,117,2,0
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,141,2,1
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,134,2,2
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,85,2,3
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,76,2,4
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,98,2,5
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,173,2,6
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,230,2,7
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,296,2,8
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,256,2,9
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,191,2,10
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,134,2,11
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,103,2,12
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,79,2,13
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,59,2,14
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,93,2,15
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,104,2,16
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,54,2,17
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,22,2,18
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,7,2,19
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,89,1,0
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,114,1,1
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,179,1,2
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,221,1,3
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,157,1,4
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,139,1,5
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,142,1,6
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,202,1,7
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,189,1,8
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,275,1,9
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,348,1,10
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,275,1,11
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,187,1,12
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,139,1,13
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,108,1,14
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,91,1,15
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,51,1,16
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,52,1,17
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,29,1,18
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,16,1,19
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,5,1,20
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,110,2,0
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,157,2,1
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,186,2,2
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,228,2,3
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,194,2,4
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,109,2,5
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,137,2,6
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,167,2,7
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,207,2,8
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,232,2,9
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,342,2,10
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,291,2,11
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,182,2,12
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,135,2,13
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,107,2,14
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,75,2,15
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,41,2,16
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,23,2,17
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,15,2,18
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,..,2,19
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,56,1,0
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,73,1,1
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,73,1,2
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,73,1,3
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,63,1,4
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,49,1,5
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,76,1,6
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,126,1,7
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,99,1,8
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,115,1,9
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,109,1,10
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,82,1,11
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,61,1,12
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,53,1,13
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,38,1,14
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,37,1,15
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,12,1,16
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,..,1,17
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,6,1,18
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,60,2,0
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,82,2,1
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,78,2,2
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,92,2,3
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,62,2,4
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,36,2,5
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,59,2,6
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,75,2,7
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,93,2,8
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,94,2,9
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,130,2,10
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,95,2,11
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,74,2,12
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,53,2,13
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,34,2,14
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,31,2,15
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,19,2,16
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,8,2,17
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,..,2,18
2024-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,..,2,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,212,1,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,241,1,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,225,1,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,247,1,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,227,1,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,281,1,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,298,1,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,282,1,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,376,1,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,323,1,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,251,1,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,255,1,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,218,1,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,148,1,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,111,1,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,95,1,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,95,1,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,113,1,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,43,1,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,15,1,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,..,1,20
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,200,2,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,213,2,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,261,2,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,298,2,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,309,2,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,365,2,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,374,2,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,345,2,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,372,2,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,383,2,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,295,2,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,257,2,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,213,2,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,135,2,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,73,2,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,71,2,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,41,2,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,49,2,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,28,2,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,..,2,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,..,2,20
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,145,1,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,163,1,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,186,1,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,213,1,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,225,1,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,237,1,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,261,1,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,268,1,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,263,1,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,247,1,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,294,1,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,318,1,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,240,1,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,188,1,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,144,1,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,127,1,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,99,1,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,127,1,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,70,1,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10,1,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,171,2,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,202,2,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,195,2,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,241,2,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,258,2,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,247,2,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,270,2,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,308,2,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,332,2,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,310,2,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,287,2,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,275,2,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,257,2,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,163,2,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,115,2,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,91,2,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,53,2,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,59,2,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,38,2,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,5,2,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,..,2,20
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,146,1,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,168,1,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,139,1,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,138,1,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,222,1,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,285,1,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,331,1,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,290,1,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,278,1,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,210,1,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,202,1,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,154,1,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,126,1,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,75,1,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,57,1,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,27,1,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,30,1,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,24,1,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,8,1,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,..,1,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,132,2,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,174,2,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,160,2,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,189,2,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,494,2,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,753,2,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,713,2,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,590,2,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,483,2,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,411,2,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,299,2,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,204,2,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,158,2,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,110,2,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,50,2,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,37,2,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,13,2,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,17,2,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,..,2,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,..,2,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,94,1,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,101,1,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,117,1,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,137,1,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,233,1,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,208,1,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,212,1,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,216,1,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,201,1,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,194,1,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,177,1,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,207,1,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,285,1,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,327,1,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,236,1,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,150,1,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,81,1,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,99,1,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,59,1,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,11,1,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,..,1,20
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,111,2,0
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,122,2,1
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,124,2,2
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,154,2,3
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,195,2,4
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,219,2,5
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,229,2,6
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,237,2,7
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,247,2,8
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,227,2,9
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,187,2,10
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,191,2,11
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,193,2,12
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,252,2,13
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,200,2,14
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,147,2,15
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,65,2,16
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,46,2,17
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,37,2,18
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,..,2,19
2024-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,..,2,20
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,107,1,0
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,136,1,1
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,124,1,2
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,122,1,3
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,100,1,4
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,131,1,5
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,207,1,6
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,227,1,7
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,250,1,8
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,269,1,9
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,166,1,10
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,125,1,11
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,96,1,12
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,88,1,13
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,62,1,14
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,40,1,15
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,42,1,16
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,28,1,17
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,11,1,18
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,5,1,19
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,..,1,20
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,119,2,0
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,147,2,1
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,135,2,2
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,119,2,3
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,116,2,4
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,156,2,5
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,181,2,6
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,251,2,7
2024-01-01,10,Sant Martí,71,Provençals del Poblenou,223,241,2,8
