Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,EDAT_Q,SEXE
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,247,3,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,272,3,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,279,4,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,340,4,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,380,5,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,345,5,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,456,6,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,399,6,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,464,7,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,420,7,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,479,8,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,469,8,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,496,9,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,463,9,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,463,10,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,427,10,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,423,11,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,357,11,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,431,12,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,322,12,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,445,13,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,347,13,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,424,14,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,298,14,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,377,15,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,286,15,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,291,16,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,174,16,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,179,17,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,99,17,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,110,18,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,40,18,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,38,19,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,17,19,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,11,20,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,192,..,20,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,147,0,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,182,0,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,191,1,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,215,1,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,211,2,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,220,2,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,215,3,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,232,3,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,245,4,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,226,4,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,334,5,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,328,5,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,368,6,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,409,6,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,363,7,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,355,7,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,418,8,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,432,8,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,397,9,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,427,9,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,374,10,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,299,10,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,316,11,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,307,11,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,350,12,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,274,12,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,353,13,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,227,13,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,453,14,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,314,14,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,352,15,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,275,15,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,211,16,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,163,16,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,139,17,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,89,17,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,71,18,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,32,18,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,24,19,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,10,19,2
2025-01-01,9,Sant Andreu,61,la Sagrera,193,5,20,1
2025-01-01,9,Sant Andreu,61,la Sagrera,193,..,20,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,63,0,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,55,0,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,64,1,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,74,1,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,108,2,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,93,2,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,84,3,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,100,3,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,88,4,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,89,4,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,106,5,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,114,5,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,150,6,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,148,6,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,127,7,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,151,7,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,139,8,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,126,8,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,145,9,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,147,9,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,157,10,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,150,10,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,98,11,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,99,11,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,93,12,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,93,12,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,97,13,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,61,13,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,89,14,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,71,14,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,76,15,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,65,15,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,52,16,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,32,16,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,24,17,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,16,17,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,25,18,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,8,18,2
2025-01-01,9,Sant Andreu,61,la Sagrera,194,7,19,1
2025-01-01,9,Sant Andreu,61,la Sagrera,194,..,19,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,121,0,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,119,0,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,128,1,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,169,1,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,132,2,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,156,2,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,128,3,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,137,3,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,178,4,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,166,4,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,224,5,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,241,5,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,304,6,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,291,6,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,285,7,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,277,7,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,292,8,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,241,8,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,307,9,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,289,9,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,274,10,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,229,10,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,257,11,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,224,11,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,273,12,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,203,12,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,289,13,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,226,13,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,237,14,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,195,14,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,237,15,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,197,15,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,154,16,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,121,16,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,99,17,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,47,17,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,62,18,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,31,18,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,17,19,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,6,19,2
2025-01-01,9,Sant Andreu,61,la Sagrera,195,..,20,1
2025-01-01,9,Sant Andreu,61,la Sagrera,195,..,20,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,119,0,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,135,0,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,149,1,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,158,1,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,171,2,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,196,2,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,179,3,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,199,3,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,246,4,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,247,4,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,327,5,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,274,5,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,373,6,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,389,6,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,325,7,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,335,7,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,312,8,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,337,8,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,338,9,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,311,9,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,333,10,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,307,10,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,331,11,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,290,11,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,363,12,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,254,12,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,342,13,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,271,13,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,286,14,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,208,14,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,248,15,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,167,15,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,225,16,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,140,16,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,182,17,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,95,17,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,93,18,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,55,18,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,34,19,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,7,19,2
2025-01-01,9,Sant Andreu,61,la Sagrera,196,..,20,1
2025-01-01,9,Sant Andreu,61,la Sagrera,196,..,20,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,111,0,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,128,0,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,118,1,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,145,1,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,137,2,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,152,2,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,144,3,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,166,3,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,160,4,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,151,4,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,225,5,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,213,5,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,251,6,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,236,6,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,263,7,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,245,7,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,239,8,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,236,8,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,273,9,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,253,9,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,250,10,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,247,10,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,237,11,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,218,11,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,228,12,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,212,12,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,202,13,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,182,13,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,122,14,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,100,14,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,106,15,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,78,15,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,104,16,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,68,16,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,90,17,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,55,17,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,136,18,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,36,18,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,41,19,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,10,19,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,6,20,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,154,0,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,132,0,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,139,1,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,161,1,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,173,2,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,163,2,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,173,3,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,200,3,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,213,4,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,213,4,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,283,5,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,258,5,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,351,6,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,364,6,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,312,7,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,322,7,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,331,8,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,298,8,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,332,9,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,344,9,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,337,10,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,320,10,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,346,11,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,294,11,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,317,12,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,259,12,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,225,13,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,224,13,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,213,14,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,150,14,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,224,15,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,158,15,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,171,16,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,115,16,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,125,17,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,53,17,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,80,18,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,32,18,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,30,19,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,10,19,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,..,20,1
2025-01-01,9,Sant Andreu,63,Navas,199,192,0,1
2025-01-01,9,Sant Andreu,63,Navas,199,180,0,2
2025-01-01,9,Sant Andreu,63,Navas,199,224,1,1
2025-01-01,9,Sant Andreu,63,Navas,199,230,1,2
2025-01-01,9,Sant Andreu,63,Navas,199,229,2,1
2025-01-01,9,Sant Andreu,63,Navas,199,244,2,2
2025-01-01,9,Sant Andreu,63,Navas,199,249,3,1
2025-01-01,9,Sant Andreu,63,Navas,199,250,3,2
2025-01-01,9,Sant Andreu,63,Navas,199,258,4,1
2025-01-01,9,Sant Andreu,63,Navas,199,299,4,2
2025-01-01,9,Sant Andreu,63,Navas,199,373,5,1
2025-01-01,9,Sant Andreu,63,Navas,199,374,5,2
2025-01-01,9,Sant Andreu,63,Navas,199,454,6,1
2025-01-01,9,Sant Andreu,63,Navas,199,456,6,2
2025-01-01,9,Sant Andreu,63,Navas,199,452,7,1
2025-01-01,9,Sant Andreu,63,Navas,199,445,7,2
2025-01-01,9,Sant Andreu,63,Navas,199,412,8,1
2025-01-01,9,Sant Andreu,63,Navas,199,421,8,2
2025-01-01,9,Sant Andreu,63,Navas,199,447,9,1
2025-01-01,9,Sant Andreu,63,Navas,199,412,9,2
2025-01-01,9,Sant Andreu,63,Navas,199,423,10,1
2025-01-01,9,Sant Andreu,63,Navas,199,379,10,2
2025-01-01,9,Sant Andreu,63,Navas,199,427,11,1
2025-01-01,9,Sant Andreu,63,Navas,199,377,11,2
2025-01-01,9,Sant Andreu,63,Navas,199,360,12,1
2025-01-01,9,Sant Andreu,63,Navas,199,338,12,2
2025-01-01,9,Sant Andreu,63,Navas,199,370,13,1
2025-01-01,9,Sant Andreu,63,Navas,199,265,13,2
2025-01-01,9,Sant Andreu,63,Navas,199,295,14,1
2025-01-01,9,Sant Andreu,63,Navas,199,221,14,2
2025-01-01,9,Sant Andreu,63,Navas,199,382,15,1
2025-01-01,9,Sant Andreu,63,Navas,199,229,15,2
2025-01-01,9,Sant Andreu,63,Navas,199,290,16,1
2025-01-01,9,Sant Andreu,63,Navas,199,182,16,2
2025-01-01,9,Sant Andreu,63,Navas,199,186,17,1
2025-01-01,9,Sant Andreu,63,Navas,199,118,17,2
2025-01-01,9,Sant Andreu,63,Navas,199,129,18,1
2025-01-01,9,Sant Andreu,63,Navas,199,51,18,2
2025-01-01,9,Sant Andreu,63,Navas,199,47,19,1
2025-01-01,9,Sant Andreu,63,Navas,199,5,19,2
2025-01-01,9,Sant Andreu,63,Navas,199,7,20,1
2025-01-01,9,Sant Andreu,63,Navas,199,..,20,2
2025-01-01,9,Sant Andreu,63,Navas,200,160,0,1
2025-01-01,9,Sant Andreu,63,Navas,200,163,0,2
2025-01-01,9,Sant Andreu,63,Navas,200,163,1,1
2025-01-01,9,Sant Andreu,63,Navas,200,203,1,2
2025-01-01,9,Sant Andreu,63,Navas,200,203,2,1
2025-01-01,9,Sant Andreu,63,Navas,200,225,2,2
2025-01-01,9,Sant Andreu,63,Navas,200,206,3,1
2025-01-01,9,Sant Andreu,63,Navas,200,232,3,2
2025-01-01,9,Sant Andreu,63,Navas,200,292,4,1
2025-01-01,9,Sant Andreu,63,Navas,200,315,4,2
2025-01-01,9,Sant Andreu,63,Navas,200,394,5,1
2025-01-01,9,Sant Andreu,63,Navas,200,364,5,2
2025-01-01,9,Sant Andreu,63,Navas,200,407,6,1
2025-01-01,9,Sant Andreu,63,Navas,200,406,6,2
2025-01-01,9,Sant Andreu,63,Navas,200,406,7,1
2025-01-01,9,Sant Andreu,63,Navas,200,396,7,2
2025-01-01,9,Sant Andreu,63,Navas,200,387,8,1
2025-01-01,9,Sant Andreu,63,Navas,200,385,8,2
2025-01-01,9,Sant Andreu,63,Navas,200,413,9,1
2025-01-01,9,Sant Andreu,63,Navas,200,428,9,2
2025-01-01,9,Sant Andreu,63,Navas,200,373,10,1
2025-01-01,9,Sant Andreu,63,Navas,200,347,10,2
2025-01-01,9,Sant Andreu,63,Navas,200,442,11,1
2025-01-01,9,Sant Andreu,63,Navas,200,357,11,2
2025-01-01,9,Sant Andreu,63,Navas,200,425,12,1
2025-01-01,9,Sant Andreu,63,Navas,200,336,12,2
2025-01-01,9,Sant Andreu,63,Navas,200,379,13,1
2025-01-01,9,Sant Andreu,63,Navas,200,289,13,2
2025-01-01,9,Sant Andreu,63,Navas,200,322,14,1
2025-01-01,9,Sant Andreu,63,Navas,200,234,14,2
2025-01-01,9,Sant Andreu,63,Navas,200,342,15,1
2025-01-01,9,Sant Andreu,63,Navas,200,228,15,2
2025-01-01,9,Sant Andreu,63,Navas,200,247,16,1
2025-01-01,9,Sant Andreu,63,Navas,200,170,16,2
2025-01-01,9,Sant Andreu,63,Navas,200,162,17,1
2025-01-01,9,Sant Andreu,63,Navas,200,101,17,2
2025-01-01,9,Sant Andreu,63,Navas,200,114,18,1
2025-01-01,9,Sant Andreu,63,Navas,200,54,18,2
2025-01-01,9,Sant Andreu,63,Navas,200,26,19,1
2025-01-01,9,Sant Andreu,63,Navas,200,7,19,2
2025-01-01,9,Sant Andreu,63,Navas,200,..,20,1
2025-01-01,9,Sant Andreu,63,Navas,200,..,20,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,129,0,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,144,0,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,129,1,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,132,1,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,160,2,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,172,2,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,164,3,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,158,3,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,223,4,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,204,4,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,292,5,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,300,5,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,387,6,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,360,6,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,337,7,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,358,7,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,330,8,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,337,8,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,337,9,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,328,9,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,296,10,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,305,10,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,283,11,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,235,11,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,250,12,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,215,12,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,261,13,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,223,13,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,242,14,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,159,14,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,235,15,1
